star,client,source,company,ville,ecart,reponse_absente,reponse_negative,reponse_positive,date_annee,date_mois,date_jour,Commentaires_reduit
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.16666666666666669,passée commande hier soir lot  valise tous bien passé jusqu niveau valider opération banque validation faites niveau banque site redirige vers application showroomprivé disant « commande bien enregistré sous numéro suivant » sauf aucun numéro commande apparaît reçu mail confirmation commande enceinte besoin valise espère vraiment être prélevé numéro commande ni mail confirmation 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.16666666666666669,acheté store banne mars colis vérifié okquelle surprise hier l'avons monté impossible régler n'est droitaprès regarder plusieurs forum plusieurs personnes problème store inutilisable  euros perduje vais appeler demain pff dégouté 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.16666666666666669,deçu commande valise n'est jamais arrivée marquée livrée signature gardien '' sachant aucun gardien résidence j'etais toute journée toute demarche réclammation attestation l'honneur photocopie cni process dure  jours j'espere bien être remboursée l'article renvoyé changez transporteur showroom gls cas c'était ère commande ca dernière 
1,1,0,0,0,0.06993006993006994,1,0,0,1.0,0.4545454545454545,0.23333333333333334,bonjour stupéfaite service client showroomprivé lors réception commande aperçois deux articles commandés bon téléphone service client demande retour jusque-là aucun problème sauf étiquette prépayée disponible espace ligne contacte service client mail nouveau téléphone jour étiquette prépayée retour cela semaine quasiment parle bug informatique dois asseoir remboursement sixième appel service client dit rappeler  heures seconde  heures maintenant dit rappeler  minutes… moque-t-on répond mails suivre procédure remboursement comprends bien procédure remboursement peux renvoyer colis sans étiquette prépayée service client désagréable phrases toutes faites sans aucune solution apporter.donc résumer trompent commande première cela arrive font aucun geste commercial plus fournissent étiquette prépayée remboursement totalement insatisfaite compte appel association consommateurs honteux moquer ainsi clients 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.1,gens téléphone incompétents excusent règlent aucun problème vaisselle mal emballé expédié poste jamais vu vaisselle poste … vaisselle cassée aucun recours showroomprive refuse renvoyer assiette cassée  ébréchées propose  euros dédommagement or commandé service complet assiettes manquantes pénalisent service déconseille fortement site amis également gros problèmes 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.1,effectué commande produits décevants + correspondent taille décide d'appeler sav part souhait retour conseillère téléphone désagréable j'avais l'impression déranger raccrochée nez comprendre qu'elle parler cliente fidèle achète régulièrement première personne aussi désagréable retour plus dit payerai  euros retour aussi payé frais livraisons lors commande décue réfléchirai deux avant d'acheter 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.06666666666666668,achat meuble télévision composition murale éléments fixer mur '' achat e délai super long bon prenons plaît livraison colis abîmés.montage compliqué notice bidon visse trop longue meuble abîmé.impossible mettre télévision dessus n'est prévus passer fils ni intérieur ailleur.obligé trous bref trop déçu prix abusé conseil 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.06666666666666668,bonjour commandé article payé frais livraison  € marchandise livré intérieur domicile livreur appelle demande descendre récupérer colis refusé.celui-ci dit mettre colis ascenseur.à jour reçu colis aussi mail disant colis bien reçu jour nouvelles.je déconseille commander site show-room privé.plus  ans client recommence plus irai concurrence 
2,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.06666666666666668,déçue commande passée vente minelli commande  paires chaussures identiques  couleurs différentes dont voulais particulièrement résultat commande arrivée peu retard qql jours grave mauvaise paire chaussures place celle voulais +++ évidemment pomme puisque modèle vente '' permets d'avoir paire souhaitai échange renvois mauvaise n'ai attendre prochaine vente qu'on dit coup repayer frais port vont biensûr première qu'on coup prochaine j'irai surtout voir concurrence 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.06666666666666668,showrooprivé fuir acheter bijoux di giorgio commandé showroomprive bague marque di giorgio argent partie plaque or argent après  mois celle ci présente défaut plaquage or tient contacté showoomprive expliquant problème malheureusement m'annonce garantie bague seulement  mois  jours après cette garantie showroomprivé veut services contactes téléphoniques déplorables personnes contact n'ont éventuels litiges problèmes contentes lire leurs écrans plus mal aimables impossible d'avoir correspondant sérieux.voilà retour d'expérience plus question commander quoi soi vais porte parole afin cela sache compare services amazon veepee cette société showrooprive années lumières d'un service client convenable cas litige 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.06666666666666668,commandé bague bracelet guessgros lol après porté bague seule journée celle ci toute oxydé bracelet présenter traces rayures.des articles contre façon sûr bagues banal petits commerces s'oxyde moins vite 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.03333333333333333,frais transport exorbitant  mois délai expédition recevoir finale deux produits bas gamme pourtant chers sans oublier retour € point relais conclusion déjà déconseillé finalement dû écouter plutôt perdre € 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.1,bonjour si pu mettre étoiles m'explique passé commande  mai dernier site promet livraison plus tard  juin sauf bien sure commande cours préparation cela depuis  mai contacté service client chose évidente site bien sure promit régler j'attends encore sans parler frais livraison assez chers bon assume doit minimum qualité surtout site doit respecter promesses faites client recul lisant peu commentaires surtout note générale ceci peut etre incident isolé ; semblerait normal service déplorables respecte délais livraisons réponses plus bien sure commande non annulable quelques chose qu'on peut presque sites service client inexistant voire indifferent fuyez site éviter commande non reçu plus jamais.petite rectification commande bien expédiée problème n'est résolu reçois mail vers h soir informer  articles manquants geste commercial offre bon achat  euros partir  euros achat blague lol comment dire dépenserai plus argent peut-être qu'au lieu investir publicité devraient soucier davantage service client logistique ainsi répondre appels gens 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.03333333333333333,clients réguliers depuis années service détériore derniers temps fuyez commandé store banne l'avons reçu février l'ouvrir maintenant mauvaise qualité store n'est montable notice n'explique matériel arrivé endommagé temps commandé maillot bain bas envoyé haut annulé dernier moment logique souhaite renvoyer haut renvoi frais n'ai demandé l'on m'envoie bas si souhaite garder j'avais acheté l'ensemble choix sachant télécharger bordereau retour tombée personne peinais comprendre téléphone désagréable gros ca autrement plus abordé problème store banne raccroché nez déçue plus prête commander site aucun service clientèle digne nom aucun arrangement n'est possible.j'ai perdu plus e retrouvant store pourra être monté ni utilisé bas maillot bain belle rentabilité sshowroom prive quelle perte 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.0,bonsoirj commandé bague viens recevoirseulement bague livrée rose commande doré erreur showroomje connecte comprendre là impossible via application faut ordinateur pratique sauf depuis ordinateur impossible propose retour possible puisque disant livraison cours incroyable commande article livre bon article peux colis n° merci 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.4545454545454545,0.0,service médiocre commandé lit manque pièce afin pouvoir visser pied lit attente depuis mois envoie pièce manquante peux utiliser lit contre prélèvements évidement effectués prestation peux utiliser appelé déjà plusieurs reprises service client aucun retour aucun geste commercial demande e-mail responsable personne demande comment fais sans pouvoir dormir lit commanderai plus jamais belle arnaque déception totale attendais prestation qualité 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.36363636363636365,0.9999999999999999,deux commandes cours première n'est jamais arrivée entière depuis l'enlèvement colis attente remboursement seconde commande prévenu qu'il savait où tous colis fuyez sais quoi 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.36363636363636365,0.9999999999999999,bonjour si pu mettre étoiles service client médiocre  conseillères tracés appels réclamations plus responsable oublie noter dossier geste commercial demandé vraie supercherie dotée mauvaise volonté service pourra jamais égaler service magasin honte époque numérique personnel fuyant incompétent capable remonter infos aberration 
1,1,0,0,0,0.06993006993006994,0,1,0,1.0,0.36363636363636365,0.9999999999999999,suite avis négatif publié  mai conseiller devait recontacter message mai j'attends toujours.j'attends aussi remboursement service préparation commandes nul  erreurs commandes service client aussi vraiment réparer leurs erreurs aucun geste commercial dépêchent non plus rembourser.vivement récupère argent puisse enfin fermer compte 
